Tidsstempel,Uuid,First name,Last name,Birthday,Gender,Country,Are you willing to be a team leader on your team?,Would you consider yourself a creative thinker?,Do you consider yourself knowledgable about the Bible?,"Are you physically fit and able to play in outdoor activities like outdoor games, obstacle courses, running, sport etc.?","Can you play the guitar, piano or keyboard well?",Have you been in a Christian camp before?,"Are you willing to take a speaking role in the Biblical drama? (Ex. main role, supporting role, narrator etc.)",Will you be able to create and design costumes and props for the drama?,"Are you entitled to be in the team with someone, please write their full name - Example kids needs to be with the parent/guardian or new camper wants to be with someone they know. Leave blank for no.","Please list the full names of people who should not be on your team (e.g., spouse, siblings, best friends, people I see (almost) every day). This will help us create teams that encourage meeting new people, fostering new connections, and promoting teamwork with a more diverse group. Being on a team with familiar faces can limit these opportunities."
2015-07-04 06:58:02,6a18ce4c-7496-4764-92a4-def0c4bbb7a9,Olivia,Johnston,2002-07-20,Female,Hungary,No,Maybe,Yes,Yes,No,Yes,Maybe,No,,
2012-07-16 06:32:32,b00805cc-a7f3-4ae9-a5c7-3c443e75c3b4,Adam,Potter,2006-09-26,Male,Botswana,No,Yes,Yes,Yes,No,Yes,Yes,No,,
2019-09-29 20:34:42,f53d4330-cdda-44ba-ad06-e8cf3805f907,Heather,Marshall,1989-07-06,Female,United States Virgin Islands,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2021-07-08 14:38:21,76f2dbfe-cd29-436f-a222-82e174daaebf,Elizabeth,Travis,1992-08-05,Male,Zambia,No,Yes,Maybe,Yes,No,Yes,Yes,No,,
2019-02-27 04:33:29,b8225688-d0a4-4432-9cd6-c852714c7df4,Patricia,Simmons,2017-10-26,Female,Kiribati,No,Yes,No,Yes,No,Yes,Maybe,No,,
2022-10-04 09:27:00,7337c599-7984-4388-9c8a-ee30be6033f7,Jonathon,Wright,1996-01-06,Male,Seychelles,No,Maybe,No,Yes,No,No,No,No,,
2019-09-22 22:47:52,464c04af-3d3f-4799-a072-95e97c0e8cd8,Scott,Reeves,1963-05-11,Female,Grenada,No,Maybe,Maybe,Yes,No,Yes,No,Yes,,
2008-02-10 00:34:22,269cd696-236c-4b87-94a0-bccb8a476a87,Jesse,Benson,2001-08-01,Female,Bahrain,No,Maybe,No,Yes,No,Yes,Yes,Yes,,
2010-07-10 15:22:10,6a702e2f-7746-40ba-8ae8-905b54b4a482,Bryan,Wall,1975-11-29,Female,Sierra Leone,No,Maybe,Yes,Maybe,No,Yes,Maybe,No,,
2014-10-25 08:09:34,e172b725-db52-4a58-8500-0bc6b20dcb6e,Kathy,James,1944-11-03,Female,Guinea,"No, but I can co-lead and help the team leader",No,No,Yes,No,No,Maybe,No,,
2007-07-29 13:35:51,f41402b1-e442-4ebb-9a7b-909563d62a39,Mary,Medina,2003-11-14,Female,South Georgia and the South Sandwich Islands,No,Yes,Yes,Yes,No,Yes,Maybe,Yes,,
2015-04-20 23:23:01,45df16b6-382c-443f-bcfc-9b793875394c,Ryan,Johnson,1971-08-04,Female,Philippines,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,Yes,Yes,Maybe,Yes,,
2020-03-30 13:49:04,77a6e17c-d72b-4108-aa40-5f12b963f37f,Samantha,Hooper,1987-08-18,Male,United States of America,No,No,Maybe,Maybe,No,Yes,No,No,,
2009-12-29 11:49:18,157d94a1-06f0-48ff-a9ba-5a27907bfe36,Dawn,Taylor,1981-10-05,Male,Australia,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,Yes,Yes,Maybe,Yes,,
2006-08-07 06:41:33,53ac2ab9-7467-4cd9-b62f-5e5c53cd6268,Matthew,Hobbs,1966-11-26,Male,Zambia,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,Yes,Yes,Maybe,No,,
2021-02-06 13:21:30,78660765-14f7-4e8d-95bc-b8d04094dded,Andrew,Ryan,2025-05-10,Male,Guernsey,"No, but I can co-lead and help the team leader",Maybe,Maybe,No,No,Yes,Maybe,No,,
2005-09-08 08:36:19,a6d964a3-f510-4b53-87fe-e39f1190f938,Billy,Johnson,1964-05-23,Female,Taiwan,No,Maybe,Yes,No,Yes,Yes,No,No,,
2000-07-07 19:34:12,793b4c32-2050-4494-bd11-48022702878b,Elizabeth,Elliott,1962-01-07,Male,Reunion,No,Maybe,Yes,No,Yes,Yes,No,No,,
2006-07-02 00:42:28,9b749245-9b1b-4895-aaf4-3ab75e6fea07,Tamara,Higgins,2007-05-13,Male,Central African Republic,No,Yes,Yes,Maybe,No,Yes,No,No,,
2024-06-20 21:08:06,edcb8cb6-0692-4c63-9424-aed51bac5c15,Larry,Byrd,2021-12-22,Male,Indonesia,No,Maybe,Maybe,Yes,No,Yes,Maybe,No,,
2023-11-18 11:22:31,b0cc1b3b-9793-49b4-9374-814632c5bd89,Maria,Sanchez,2000-11-01,Male,Gabon,No,Maybe,Maybe,Yes,No,Yes,Maybe,No,,
2021-07-26 17:45:40,cbd58bf6-1efd-46e9-8e37-14af99b49350,Tonya,Patton,1972-06-27,Male,Japan,No,Yes,Yes,No,No,Yes,No,No,,
2016-10-11 19:39:01,575aed2c-a5c5-450c-8186-a57611a72609,Alexander,Fisher,1984-01-26,Female,Jersey,No,No,No,No,No,Yes,Yes,No,,
2024-05-15 10:34:22,75b17a55-d426-4982-a43e-4288a2b5b498,Jasmine,Graham,2003-10-20,Female,Pakistan,"No, but I can co-lead and help the team leader",No,No,Maybe,No,Yes,Maybe,No,,
2006-11-07 05:47:33,c64ee6e3-89c5-431a-ab6c-1016cee624d0,Timothy,Graham,2003-07-30,Female,Ethiopia,No,No,No,No,No,No,No,No,,
2008-03-05 01:35:01,162f8a24-ef43-413c-94aa-c9a33ed8c56c,Joshua,Hayes,2005-02-24,Male,Montenegro,No,Maybe,Maybe,No,Yes,Yes,Maybe,No,,
2015-06-25 13:27:02,7e8adee7-0758-4201-961e-16d16105716b,Melissa,White,1961-07-18,Male,South Georgia and the South Sandwich Islands,"No, but I can co-lead and help the team leader",Maybe,Maybe,Maybe,Yes,Yes,Maybe,No,,
2006-07-21 13:35:15,b380c73a-989d-4d4a-a15c-a6664797b2c9,Nicole,Peters,1986-03-18,Female,Comoros,No,Maybe,Maybe,Yes,No,Yes,Maybe,No,,
2002-03-04 04:21:00,8e200724-7d13-4018-a80b-ac63b856d035,Katherine,Vaughn,1996-09-06,Male,Liechtenstein,No,No,No,No,No,No,No,No,,
2011-05-15 05:13:25,38ba8abc-4b53-45e5-97d2-582e046a0df5,Richard,Sanchez,1998-02-22,Male,Heard Island and McDonald Islands,No,No,Yes,No,No,Yes,No,No,,
2012-01-02 15:10:21,ff233d5f-6ced-415d-9800-7c0287ea7ff5,Julie,Rivera,2001-04-17,Male,Faroe Islands,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,Yes,Yes,Yes,No,,
2007-10-11 18:43:31,314d3441-b8a6-471f-9ee3-4dc43b048a8b,Leslie,Newton,2021-05-20,Male,Portugal,No,Maybe,Maybe,Yes,No,Yes,Yes,Yes,,
2004-09-11 08:44:01,46c8adfe-7bf4-4042-bd15-31c83764fbda,Jenny,Bray,1986-11-10,Female,Finland,No,Yes,Maybe,No,No,Yes,No,No,,
2024-11-14 04:04:00,3a3c563e-4bd6-4ee6-b1b1-b099d52721e7,Michael,Turner,2001-09-17,Female,Brunei Darussalam,No,Maybe,Yes,No,No,Yes,No,No,,
2006-12-16 10:06:38,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,Heidi,Martinez,2014-09-16,Male,Liechtenstein,"No, but I can co-lead and help the team leader",Yes,No,Yes,Yes,Yes,Yes,No,,
2002-08-08 10:43:56,782a65e0-48ca-4651-92f5-df7b0323d342,Timothy,Peterson,2022-07-27,Female,El Salvador,No,Yes,No,Yes,No,Yes,Maybe,No,,
2023-11-14 16:52:37,10ba58e3-d276-4bdc-9d34-d08e7a4c75d4,Richard,Jones,1995-05-08,Female,Austria,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2003-11-06 17:02:45,4dc82a1e-f2f9-45fa-9016-4161cfa701cd,Christopher,Wright,1989-07-26,Male,Israel,"Yes, I am willing to be a team leader",Yes,Maybe,Yes,No,Yes,Yes,Yes,,
2015-05-19 08:54:41,c693da11-39c6-41ca-9e50-aa42ca6dfda1,Alexandra,Hayes,1980-03-22,Male,Tokelau,No,No,Maybe,No,No,Yes,Maybe,No,,
2014-12-05 12:40:56,9efba58b-9191-4363-8e2d-66456dc7cac7,Brian,Choi,1952-05-26,Male,Serbia,"No, but I can co-lead and help the team leader",Maybe,Yes,Maybe,No,Yes,Maybe,Yes,,
2005-04-09 02:23:18,14c8b3b4-a911-4192-83bf-d9313605bf54,Eric,Thompson,1950-06-11,Female,Afghanistan,No,Yes,No,Yes,No,No,Maybe,No,,
2010-05-12 19:21:08,4a8ff810-784c-4f29-9804-02a2b07aa066,Antonio,Roberts,1967-04-07,Female,Tokelau,No,Yes,Yes,Yes,No,Yes,Yes,No,,
2011-07-08 11:29:57,43b9da13-ec85-4f37-bbc1-a987aff8754d,Kristin,Weber,1997-12-02,Male,Vietnam,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,No,Yes,,
2005-01-06 17:48:50,a5cb63a2-398d-4ca6-8b68-70b51d61fac3,Edward,Baker,1955-11-20,Female,Bahamas,No,No,No,Maybe,No,Yes,No,No,,
2004-03-17 05:31:45,d3016989-bfbb-417f-9854-ce4e4ebfa5c3,Ashley,Roberts,1954-06-09,Female,Portugal,"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,No,Yes,Maybe,Yes,,
2007-09-18 07:46:13,801ef1da-45b1-4d25-b153-3ae8670acc5c,Amber,Kim,1992-10-20,Male,Tuvalu,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,No,No,,
2010-12-16 15:07:41,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,Christopher,Hayden,2012-01-28,Female,Morocco,No,No,No,No,No,Yes,No,No,,
2014-11-22 12:53:47,ac1aa554-c3c7-4611-bfe3-fa49054f92ff,Lori,Johnston,2006-03-05,Male,China,No,No,No,No,No,Yes,No,No,,
2011-12-08 01:33:03,473544f9-ea83-4f00-b135-f221a6c9537f,Howard,Richards,1995-10-13,Male,Liechtenstein,No,Maybe,No,No,No,No,No,No,,
2024-07-31 00:55:07,5553b2fe-6889-403e-9913-f9d3785299f4,Manuel,Garcia,1957-05-23,Female,Isle of Man,"No, but I can co-lead and help the team leader",Maybe,No,Yes,Yes,Yes,Maybe,No,,
2017-08-05 16:50:14,668409e3-f1f8-443e-a99f-131849c8a43f,Lisa,Pierce,1981-03-16,Female,Germany,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,No,Yes,Yes,Yes,,
2006-05-27 09:47:33,6778043b-c5c5-437a-b85e-06a11dad09b2,Michelle,Bryan,1944-06-16,Male,Trinidad and Tobago,No,Yes,Maybe,Yes,Yes,Yes,Maybe,Yes,,
2013-10-05 23:38:17,84b871bb-3005-48d2-8de0-51a669ca97d2,Michael,Avila,1995-01-08,Female,Senegal,No,Yes,Maybe,Maybe,Yes,Yes,Maybe,Yes,,
2001-04-23 04:03:50,ed7bf656-218a-4536-8c99-a894445dcc38,Keith,Gilmore,1983-08-17,Male,Antarctica (the territory South of 60 deg S),No,Maybe,Maybe,Maybe,No,Yes,No,Yes,,
2024-09-06 22:41:46,b5b453ca-3d42-493c-8c9f-d3349bdf0377,Eric,Pierce,1989-02-04,Male,Bermuda,No,Maybe,Maybe,No,No,Yes,No,No,,
2005-09-12 19:00:00,762172ed-1d0b-49bd-a9b5-c5cfd7665cda,Stacey,Holland,1956-11-01,Female,Venezuela,No,Yes,Maybe,Maybe,No,Yes,Maybe,Yes,,
2018-03-06 03:19:41,6a5d932b-45ff-4c83-b495-db4e82456fb4,Mary,Baird,1964-02-08,Male,Micronesia,No,Maybe,Maybe,Yes,No,Yes,Yes,No,,
2003-09-02 01:39:43,821c1336-9970-4f60-abff-8d1530cbd755,Julie,Taylor,1950-01-07,Female,Sierra Leone,No,Maybe,Yes,Yes,No,Yes,Maybe,Yes,,
2020-01-15 04:43:02,c9a7d91f-ef2a-4713-9702-10496a39aaa6,William,Hoover,1967-04-10,Male,French Southern Territories,"Yes, I am willing to be a team leader",Maybe,Yes,Yes,Yes,Yes,Yes,Yes,,
2021-03-29 23:47:05,7d5911c6-a8f1-4091-bfb8-102d9475dbc9,Michelle,Griffin,1983-08-06,Male,Grenada,No,Yes,Yes,No,No,Yes,Maybe,Yes,,
2013-12-31 08:49:25,eecf67d2-7491-46f4-a090-d6978b1e3b9d,Marc,Lopez,2000-11-10,Male,Montserrat,No,No,No,Yes,No,Yes,No,No,,
2009-09-18 02:56:46,0b2c782a-6928-4e92-868a-152fdb23aa8c,Louis,Kennedy,2018-05-08,Female,Hong Kong,"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,No,Yes,No,Yes,,
2009-10-16 21:59:59,a6eab79e-d21c-42f8-8ada-4f80a9e782d4,Tina,Simpson,1947-05-13,Female,Macao,"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,Yes,Yes,Maybe,Yes,,
2024-06-26 17:50:39,dfcaf0b7-19b1-4e80-9ea4-ae1754fd9ad3,Megan,Garcia,2018-02-09,Male,American Samoa,No,No,No,No,No,No,Maybe,No,,
2018-04-29 05:59:04,f84f16b3-a79f-4faf-9ef5-768968f45bce,Eric,Harrison,2022-11-13,Male,Guadeloupe,No,Yes,Maybe,Yes,Yes,Yes,Maybe,No,,
2015-10-23 07:58:13,da0d4a5f-148f-4b74-a65b-b1f265c17795,Mark,Craig,1987-08-03,Male,Zimbabwe,No,Yes,Maybe,Yes,No,Yes,No,Yes,,
2008-01-12 18:44:49,7cea2045-c268-483e-a32f-2e63b7fddd71,Monique,Johnson,1949-11-27,Female,Norfolk Island,"No, but I can co-lead and help the team leader",Maybe,No,Yes,No,Yes,Maybe,No,,
2017-05-11 18:42:29,bf2c14a0-3a3c-4a71-bf57-4e2b4991ab9b,Christopher,Good,2005-12-14,Female,Romania,No,Yes,Maybe,Yes,Yes,Yes,Yes,No,,
2022-02-18 05:07:55,4ca9cf07-b1aa-4f6a-aa96-e1e27194eae2,Rebecca,Williams,2008-11-06,Female,French Polynesia,"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,No,No,Yes,Yes,,
2009-02-03 01:36:50,87fa841a-3e83-491f-a544-0fe06e417d47,Robert,Maldonado,1958-12-12,Male,China,"Yes, I am willing to be a team leader",Yes,Maybe,Yes,Yes,Yes,Yes,Yes,,
2002-01-01 14:53:48,aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,John,Durham,1955-12-16,Male,Kyrgyz Republic,No,Maybe,Maybe,Yes,Yes,Yes,Maybe,No,,
2016-03-07 00:23:24,0267deb3-aab6-42c9-815d-174a75a66981,Rachel,Marshall,1967-08-30,Male,Mayotte,No,Maybe,No,Yes,Yes,Yes,Yes,No,,
2004-01-03 14:26:52,fcd6bdca-5876-4d09-b1fa-f665711533f3,Briana,Fowler,1978-09-25,Female,El Salvador,No,Yes,Maybe,Yes,No,Yes,Yes,No,,
2011-08-03 11:05:12,627b41a1-ffd6-4232-b2ff-e2944d57d880,Melissa,Rodriguez,1975-04-03,Male,Guinea-Bissau,No,Maybe,Yes,No,No,Yes,No,No,,
2014-07-31 11:30:03,059dd55d-4b94-4e30-b303-f438fe2110d0,Tiffany,Barrett,1966-08-06,Female,Mongolia,No,Maybe,Yes,No,No,Yes,Yes,Yes,,
2021-12-10 14:50:55,0c8e29e3-f93e-48d5-bea2-9dfec73f6e1b,Renee,Mcgee,2011-10-28,Male,United Kingdom,No,No,No,No,No,No,No,No,,
2007-04-05 12:17:57,cd4b69a9-9b68-4c88-bae9-09fecc8218da,Michael,Fields,1994-08-28,Female,Philippines,"Yes, I am willing to be a team leader",Yes,Maybe,Yes,No,Yes,Maybe,No,,
2019-03-02 05:20:12,d69d42f1-ae4c-44ff-a8c0-1f05c478f6f1,Derrick,Davis,1995-03-10,Female,Armenia,"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,No,Yes,Maybe,No,,
2007-11-02 04:20:18,5d678bb1-945e-42e4-888a-93ec70d9c9f8,Jessica,Davis,1968-04-07,Female,San Marino,No,Maybe,Yes,Yes,Yes,Yes,No,No,,
2010-07-16 12:36:28,8a16a06c-c958-475e-a1d5-3971336749b5,Nancy,Diaz,1985-01-03,Male,Faroe Islands,No,No,No,No,No,No,No,No,,
2021-01-24 02:34:31,f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,Timothy,Drake,2004-10-31,Female,Guadeloupe,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,
2020-05-25 23:59:55,2408a6dc-1346-41a9-b680-2cdb77e490c7,Karen,Perez,1999-02-23,Female,Peru,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,No,Yes,Yes,Yes,,
2024-11-08 21:41:01,8eac0a33-cdf9-44a7-9882-b5c1f79efd70,Michael,Gibbs,1945-06-28,Female,Mauritania,"No, but I can co-lead and help the team leader",Maybe,Maybe,No,No,Yes,No,No,,
2003-02-19 00:24:01,ac1e86d8-bfbf-497b-ac3e-7b0d5e5ba13d,Jose,James,1996-02-01,Female,Holy See (Vatican City State),"No, but I can co-lead and help the team leader",Yes,Maybe,Yes,No,Yes,Yes,Yes,,
2002-09-30 19:08:44,9e9a9f83-0668-43ee-b8b2-b5493bdbc09e,Nicole,Hoffman,2018-07-01,Male,Cyprus,No,Maybe,Yes,Yes,No,Yes,Yes,No,,
2016-06-05 07:50:14,e8cda0cc-76da-4ca0-92e8-2f38a2a9d4d8,Jacqueline,Banks,1953-10-24,Female,Aruba,No,Maybe,Maybe,Maybe,No,Yes,Yes,No,,
2024-01-01 20:39:24,1dba1267-7e1c-45a1-bef5-18a64dead645,Colton,Clay,1955-05-09,Female,Korea,No,No,No,No,No,Yes,Maybe,No,,
2009-05-30 07:44:43,f22b5b98-b24c-464f-be3e-6e57f30a9e32,Amber,Matthews,2003-03-21,Male,Turks and Caicos Islands,No,No,Yes,Maybe,No,Yes,Maybe,No,,
2010-07-10 19:04:03,9d9b6231-7d45-48ef-956c-e8ea19597b5a,Ricky,Lynn,1947-01-05,Male,Heard Island and McDonald Islands,"No, but I can co-lead and help the team leader",Maybe,No,No,Yes,Yes,No,No,,
2005-07-05 22:41:46,dafec8a9-3c71-40be-b357-956071d79665,Michael,Pollard,1974-02-12,Male,United Arab Emirates,No,Maybe,Maybe,No,No,Yes,Yes,No,,
2024-10-20 10:48:18,46a02a9b-65ec-4acd-8f80-35f55bd20c98,James,Martinez,2013-01-20,Male,Korea,No,Maybe,Maybe,No,No,Yes,Yes,No,,
2002-04-29 07:54:56,98de8ebb-a3b5-4ece-a446-be72364c911a,Tasha,Williams,1971-05-18,Female,Brunei Darussalam,No,Maybe,Maybe,Yes,No,Yes,Yes,Yes,,
2019-12-18 03:24:44,c3e15a85-d46e-4104-9190-6f5034885a46,Angela,Willis,2010-03-22,Male,Djibouti,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2008-05-02 00:23:56,989240ac-e689-43a9-89e4-8e8c25c61c45,Aaron,Garrison,1956-01-31,Female,Bulgaria,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,No,Yes,Maybe,Yes,,
2013-09-13 22:51:02,a93b12cd-1c24-420e-acab-d7e7cc6b66e5,Michelle,Anderson,1973-05-19,Female,Solomon Islands,No,Yes,Maybe,Yes,No,Yes,Maybe,Yes,,
2006-01-13 08:56:55,43ef2016-2c9b-462e-840a-3aae52e2afd9,Brian,Harmon,1986-12-23,Male,Samoa,No,Yes,Maybe,Yes,No,Yes,Maybe,No,,
2001-08-11 20:21:30,83639007-5cae-4610-872c-1fe372c22a16,Brittney,Hayes,1962-04-23,Male,Nicaragua,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,No,Yes,Yes,Yes,,
2001-02-05 18:22:19,a8addf36-ddf2-45eb-a8a3-f341c8819065,Adrienne,Ellis,2022-06-13,Male,Bahamas,No,Maybe,Maybe,No,No,No,No,No,,
2025-04-30 15:21:29,afa415e5-6d20-4496-a6d0-6371d8e88ebb,Daniel,Joseph,1980-04-16,Male,United Arab Emirates,No,Yes,Maybe,Maybe,No,Yes,No,Yes,,
2002-01-18 12:03:12,204e178c-10d0-4d11-a5f9-34bf9bb96155,Joshua,Schultz,1988-10-12,Female,Greece,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,No,Yes,Yes,No,,
2009-08-29 23:27:49,7426b193-4b7e-4b3c-87d2-92a698eeac2b,William,Jordan,2008-08-08,Female,Brazil,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,
2021-08-18 21:32:01,8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,Jennifer,Lewis,1980-12-09,Male,Denmark,"Yes, I am willing to be a team leader",Yes,Maybe,No,Yes,Yes,Yes,Yes,,
2010-06-30 20:56:11,6a7e4c36-6613-4e69-b418-8109d3d1bf0f,Jessica,Edwards,1969-09-05,Male,Equatorial Guinea,No,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,,
2009-06-29 19:10:45,79699ed2-ec48-4f55-afd3-80c42713582c,Carlos,Decker,1951-12-01,Female,Bhutan,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,Yes,Yes,Yes,Yes,,
2018-11-20 10:02:11,8e6e5003-214f-4f12-8fd0-1cbd5f65c8ce,Brian,Frye,1989-11-10,Female,Paraguay,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,Yes,Yes,Yes,Yes,,
2003-02-06 10:33:58,f0ede303-aa53-419c-9fa4-bb9f5a856750,Karen,Parrish,2002-10-08,Male,France,"Yes, I am willing to be a team leader",Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
2015-03-25 15:20:39,81e5c9f6-93f2-47cc-9a85-910d5a057c11,Jason,Douglas,1962-07-12,Male,Botswana,"No, but I can co-lead and help the team leader",Yes,No,Yes,No,No,No,No,,
2008-11-17 17:06:23,c33a1f6c-1d69-4fba-9e18-7b248e676a01,Joshua,Perez,1979-02-14,Male,Monaco,"No, but I can co-lead and help the team leader",Yes,Maybe,Maybe,No,No,Yes,Yes,,
2024-09-19 21:56:37,accb461a-9d13-4363-9f29-4a8bd1846c39,Dawn,Johnson,2019-08-14,Female,Switzerland,"No, but I can co-lead and help the team leader",Maybe,Yes,Yes,No,Yes,Yes,Yes,,
2017-08-03 19:48:50,b3e4110a-45f5-4c52-ae2f-bf77076979d6,Kathryn,Dorsey,1972-10-18,Female,Cocos (Keeling) Islands,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2022-01-24 01:06:10,11d059b2-6699-4d99-a847-bce790fa6b57,Donald,Schultz,1946-11-05,Male,San Marino,No,Yes,Maybe,Yes,No,Yes,Yes,Yes,,
2013-06-15 18:44:04,5744f596-7422-4167-ab7a-2460604e46cb,Eric,Collins,1970-08-21,Male,Western Sahara,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2014-05-25 14:28:10,27d415b6-0d77-45a0-a222-b6a615bfbe97,Eric,Williamson,1998-12-15,Male,Faroe Islands,No,Maybe,Maybe,No,No,No,No,No,,
2011-03-29 07:45:51,7129cec7-9b69-454d-bc54-535f6c8c3b6a,Robert,Lewis,1985-11-11,Male,Guatemala,"Yes, I am willing to be a team leader",Yes,Maybe,Yes,No,Yes,Yes,Yes,,
2010-11-27 00:50:36,97d7a560-adb1-4670-ad9f-b00d4882d73c,Tommy,Estrada,1948-01-16,Male,Indonesia,No,Yes,No,Yes,No,Yes,Maybe,Yes,,
2024-12-20 15:02:04,4d29d1ab-3455-42f7-81f7-c7ec0e0630cd,Sierra,Saunders,2006-04-05,Female,French Guiana,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,No,Yes,Maybe,Yes,,
2008-04-27 23:11:11,6e3f683a-bf3c-4140-bf54-a51101fa964e,Gregory,James,2001-05-12,Male,Macao,"No, but I can co-lead and help the team leader",No,Maybe,Yes,No,Yes,Maybe,No,,
2014-03-04 10:11:44,12738a23-5aaa-432f-8e63-22b6ab05347f,Randy,Harmon,1979-09-12,Female,Kuwait,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
2023-05-14 07:46:55,6de59332-9364-43d0-9024-bdc6dcb33df3,Ashley,Mckinney,1978-03-13,Male,Brazil,"Yes, I am willing to be a team leader",Yes,Yes,Maybe,Yes,Yes,No,Yes,,
2010-04-10 12:23:27,cd2372c2-2bff-417b-9324-01fcf758dce2,Stacey,Stevens,2000-03-22,Male,Guyana,No,Maybe,No,Yes,No,Yes,No,No,,
2002-03-27 11:59:46,6f887f28-3e49-4d09-9b19-d8b8d8302081,Brianna,Warren,1976-06-02,Female,Georgia,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2018-12-01 16:23:12,2b0abedd-c774-44cb-9543-fc3c38b8f24e,Charles,Schultz,1987-05-05,Female,Congo,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
2022-12-24 03:10:45,f54e2019-ba35-444e-99e1-ac095970a859,Lori,Briggs,1963-07-03,Male,Cameroon,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,Yes,Yes,,
2006-06-29 11:27:18,c29d782b-2722-496e-9a36-d1ec2c6a6e9a,Katherine,Jones,2021-06-01,Female,Niue,No,Yes,Maybe,Yes,No,Yes,Yes,Yes,,
2012-07-13 20:41:54,9458054e-c287-4f06-9050-f7efc1235c91,Shane,Glass,1990-02-01,Female,North Macedonia,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
2025-01-08 22:55:42,a09151e0-f891-40c3-9d3f-487e52bdc661,Leslie,Gonzales,1982-05-07,Female,Norfolk Island,"No, but I can co-lead and help the team leader",Maybe,Maybe,Yes,No,No,Maybe,Yes,,
2007-09-06 13:12:48,5a18e2a3-0e61-4bcd-9767-490046510367,William,Collins,1980-12-19,Male,Azerbaijan,No,Maybe,No,Yes,No,Yes,Maybe,Yes,,
2009-05-09 06:07:55,dd3f7d7e-a508-4c95-93a4-a492497de16d,Tiffany,Davis,1992-06-25,Male,Hungary,No,Yes,No,Yes,No,No,No,No,,
2011-09-26 21:36:08,bd29ede9-cab4-423b-b448-83858de7ad6c,Paula,Cole,2009-12-16,Male,Pakistan,No,No,No,No,No,No,No,No,,
2004-10-09 23:43:20,269ed4c9-8059-4b93-b9c2-d2e49ae1a991,Susan,Hayes,2010-01-19,Male,Taiwan,No,No,No,No,No,No,No,No,,
2008-09-16 20:37:30,a56895c6-812a-4f9b-9596-9802b6dd6257,Gerald,Wright,1979-10-28,Male,Kazakhstan,No,Yes,No,Yes,No,No,No,No,,
2013-04-17 08:31:42,5f733a3e-5d28-4aa4-a8a3-97799c1c3517,Samantha,Hughes,2007-02-04,Female,Philippines,"No, but I can co-lead and help the team leader",Yes,Yes,Yes,No,Yes,No,Yes,,
2015-03-02 06:04:22,55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,Cameron,Davis,1999-04-24,Male,Finland,"Yes, I am willing to be a team leader",Yes,Yes,Yes,No,Yes,Yes,No,,
2006-05-23 16:10:10,e806133c-f6e3-4356-a814-9562da003f16,Carrie,Hernandez,1950-12-19,Male,Panama,No,Yes,Yes,Yes,No,Yes,No,Yes,,
2003-08-03 07:06:33,a7f333b3-f7ba-455e-8f6b-58c8598ddaec,Holly,Myers,1992-07-24,Male,Wallis and Futuna,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,
